FlightID,Airline,Origin,Destination,RouteDistance,ScheduledDeparture,ActualDeparture,ScheduledArrival,ActualArrival,DelayMinutes,Cancelled,FuelUsedGallons,FlightDurationMinutes,Passengers,Date,TotalDelayMinutes,DelayCategory,DelayCostIndex,DelayCost,RouteEfficiencyScore,OnTimePerformancePct,FuelCostPerRoute,FuelPriceVolatility,AirportCode_x,AvgTrafficVolume,PeakTrafficLoad,CongestionSeverityIndex,AirportCode_y,AvgSentimentScore,SentimentScore,SentimentCategory,CustomerSatisfactionIntensity
FL2123,EliteWings,JFK,ORD,740,2026-06-13 14:00:00,2026-06-13 13:58:00,2026-06-13 15:27:00,2026-06-13 15:14:00,0.0,False,4127.1,76.0,110,2026-06-13,0.0,On-Time,0.0,0.0,100.0,100.0,11658.782360000003,0.16250308436584543,JFK,931.0,931,70.4367301231803,,,0.0,Neutral,0.0
FL2131,EliteWings,ATL,DFW,732,2026-06-13 08:00:00,2026-06-13 07:53:00,2026-06-13 09:26:00,2026-06-13 09:35:00,0.0,False,3531.5,102.0,146,2026-06-13,0.0,On-Time,0.0,0.0,100.0,100.0,9976.25206666667,0.16250308436584543,ATL,755.0,755,50.72788353863382,ATL,-0.09345,-0.09345,Negative,9.3
FL2132,DeltaSky,ATL,DFW,732,2026-06-13 11:00:00,2026-06-13 10:59:00,2026-06-13 12:26:00,2026-06-13 12:25:00,0.0,False,3984.7,86.0,114,2026-06-13,0.0,On-Time,0.0,0.0,100.0,100.0,11256.511853333335,0.16250308436584543,ATL,755.0,755,50.72788353863382,ATL,-0.09345,-0.09345,Negative,9.3
FL2133,CloudFlight,ATL,DFW,732,2026-06-13 14:00:00,2026-06-13 14:19:00,2026-06-13 15:26:00,2026-06-13 15:59:00,19.0,False,4097.9,100.0,87,2026-06-13,19.0,Moderate,19.0,1900.0,97.74257425742574,0.0,11576.294306666668,0.16250308436584543,ATL,755.0,755,50.72788353863382,ATL,-0.09345,-0.09345,Negative,9.3
FL2141,EliteWings,LAX,ORD,1744,2026-06-13 08:00:00,2026-06-13 08:33:00,2026-06-13 11:25:00,2026-06-13 11:55:00,33.0,False,9518.0,202.0,206,2026-06-13,33.0,Moderate,33.0,3300.0,98.04926108374384,0.0,26887.715466666672,0.16250308436584543,LAX,532.0,532,25.755879059350505,,,0.0,Neutral,0.0
FL2142,BlueJet,LAX,ORD,1744,2026-06-13 11:00:00,2026-06-13 10:50:00,2026-06-13 14:25:00,2026-06-13 14:34:00,0.0,False,8516.9,224.0,102,2026-06-13,0.0,On-Time,0.0,0.0,100.0,100.0,24059.674706666672,0.16250308436584543,LAX,532.0,532,25.755879059350505,,,0.0,Neutral,0.0
FL2143,CloudFlight,LAX,ORD,1744,2026-06-13 14:00:00,2026-06-13 13:58:00,2026-06-13 17:25:00,2026-06-13 17:37:00,0.0,False,8857.9,219.0,82,2026-06-13,0.0,On-Time,0.0,0.0,100.0,100.0,25022.976973333338,0.16250308436584543,LAX,532.0,532,25.755879059350505,,,0.0,Neutral,0.0
FL2151,EliteWings,ORD,ATL,606,2026-06-13 08:00:00,2026-06-13 08:11:00,2026-06-13 09:11:00,2026-06-13 09:19:00,11.0,False,3247.1,68.0,124,2026-06-13,11.0,Minor,11.0,1100.0,98.08695652173913,100.0,9172.841026666669,0.16250308436584543,ORD,1025.0,1025,80.96304591265398,ORD,-0.34,-0.34,Negative,34.0
FL2152,AvaAir,ORD,ATL,606,2026-06-13 11:00:00,2026-06-13 11:12:00,2026-06-13 12:11:00,2026-06-13 12:47:00,12.0,False,3151.5,95.0,203,2026-06-13,12.0,Minor,12.0,1200.0,98.5,100.0,8902.777400000003,0.16250308436584543,ORD,1025.0,1025,80.96304591265398,ORD,-0.34,-0.34,Negative,34.0
FL2153,BlueJet,ORD,ATL,606,2026-06-13 14:00:00,2026-06-13 14:22:00,2026-06-13 15:11:00,2026-06-13 15:19:00,22.0,False,3253.1,57.0,190,2026-06-13,22.0,Moderate,22.0,2200.0,95.44827586206897,0.0,9189.790626666669,0.16250308436584543,ORD,1025.0,1025,80.96304591265398,ORD,-0.34,-0.34,Negative,34.0
FL2213,DeltaSky,JFK,LAX,2475,2026-06-14 14:00:00,2026-06-14 13:50:00,2026-06-14 18:51:00,2026-06-14 18:54:00,0.0,False,12081.7,304.0,144,2026-06-14,0.0,On-Time,0.0,0.0,100.0,100.0,34129.99705333334,0.16250308436584543,JFK,410.0,410,12.094064949608063,JFK,-0.6249,-0.6249,Negative,62.5
FL2221,CloudFlight,JFK,ORD,740,2026-06-14 08:00:00,2026-06-14 08:04:00,2026-06-14 09:27:00,2026-06-14 09:24:00,4.0,False,4065.0,80.0,179,2026-06-14,4.0,Minor,4.0,400.0,99.4074074074074,100.0,11483.354000000003,0.16250308436584543,JFK,410.0,410,12.094064949608063,JFK,-0.6249,-0.6249,Negative,62.5
FL2222,AvaAir,JFK,ORD,740,2026-06-14 11:00:00,2026-06-14 10:50:00,2026-06-14 12:27:00,2026-06-14 12:38:00,0.0,False,3958.7,108.0,139,2026-06-14,0.0,On-Time,0.0,0.0,100.0,100.0,11183.063586666669,0.16250308436584543,JFK,410.0,410,12.094064949608063,JFK,-0.6249,-0.6249,Negative,62.5
FL2223,EliteWings,JFK,ORD,740,2026-06-14 14:00:00,2026-06-14 13:51:00,2026-06-14 15:27:00,2026-06-14 15:12:00,0.0,False,3974.1,81.0,92,2026-06-14,0.0,On-Time,0.0,0.0,100.0,100.0,11226.567560000003,0.16250308436584543,JFK,410.0,410,12.094064949608063,JFK,-0.6249,-0.6249,Negative,62.5
FL2231,AvaAir,ATL,DFW,732,2026-06-14 08:00:00,2026-06-14 08:01:00,2026-06-14 09:26:00,2026-06-14 09:15:00,1.0,False,3688.1,74.0,100,2026-06-14,1.0,Minor,1.0,100.0,99.84,100.0,10418.636626666668,0.16250308436584543,ATL,998.0,998,77.93952967525196,,,0.0,Neutral,0.0
FL2232,DeltaSky,ATL,DFW,732,2026-06-14 11:00:00,2026-06-14 10:58:00,2026-06-14 12:26:00,2026-06-14 12:27:00,0.0,False,4098.9,89.0,180,2026-06-14,0.0,On-Time,0.0,0.0,100.0,100.0,11579.119240000002,0.16250308436584543,ATL,998.0,998,77.93952967525196,,,0.0,Neutral,0.0
FL2233,BlueJet,ATL,DFW,732,2026-06-14 14:00:00,2026-06-14 13:50:00,2026-06-14 15:26:00,2026-06-14 15:35:00,0.0,False,3885.1,105.0,184,2026-06-14,0.0,On-Time,0.0,0.0,100.0,100.0,10975.148493333336,0.16250308436584543,ATL,998.0,998,77.93952967525196,,,0.0,Neutral,0.0
FL2242,AvaAir,LAX,ORD,1744,2026-06-14 11:00:00,2026-06-14 11:04:00,2026-06-14 14:25:00,2026-06-14 14:24:00,4.0,False,9482.1,200.0,166,2026-06-14,4.0,Minor,4.0,400.0,99.76119402985074,100.0,26786.30036000001,0.16250308436584543,LAX,1039.0,1039,82.53079507278837,LAX,-0.6249,-0.6249,Negative,62.5
FL2243,AvaAir,LAX,ORD,1744,2026-06-14 14:00:00,2026-06-14 14:20:00,2026-06-14 17:25:00,2026-06-14 18:03:00,20.0,False,8561.8,223.0,86,2026-06-14,20.0,Moderate,20.0,2000.0,98.92857142857143,0.0,24186.514213333336,0.16250308436584543,LAX,1039.0,1039,82.53079507278837,LAX,-0.6249,-0.6249,Negative,62.5
FL2251,EliteWings,ORD,ATL,606,2026-06-14 08:00:00,2026-06-14 08:18:00,2026-06-14 09:11:00,2026-06-14 09:57:00,18.0,False,3239.5,99.0,133,2026-06-14,18.0,Moderate,18.0,1800.0,97.84,0.0,9151.371533333335,0.16250308436584543,ORD,986.0,986,76.59574468085107,ORD,0.1531,0.1531,Positive,15.3
FL2252,EliteWings,ORD,ATL,606,2026-06-14 11:00:00,2026-06-14 11:01:00,2026-06-14 12:11:00,2026-06-14 12:32:00,1.0,False,3048.1,91.0,92,2026-06-14,1.0,Minor,1.0,100.0,99.8695652173913,100.0,8610.679293333334,0.16250308436584543,ORD,986.0,986,76.59574468085107,ORD,0.1531,0.1531,Positive,15.3
FL2253,EliteWings,ORD,ATL,606,2026-06-14 14:00:00,2026-06-14 13:50:00,2026-06-14 15:11:00,2026-06-14 14:58:00,0.0,False,3350.5,68.0,81,2026-06-14,0.0,On-Time,0.0,0.0,100.0,100.0,9464.939133333335,0.16250308436584543,ORD,986.0,986,76.59574468085107,ORD,0.1531,0.1531,Positive,15.3
FL2311,DeltaSky,JFK,LAX,2475,2026-06-15 08:00:00,2026-06-15 08:14:00,2026-06-15 12:51:00,2026-06-15 12:56:00,14.0,False,13557.2,282.0,154,2026-06-15,14.0,Minor,14.0,1400.0,99.40636042402826,100.0,38298.18618666668,0.16250308436584543,JFK,436.0,436,15.005599104143338,JFK,0.4939,0.4939,Positive,49.4
FL2312,CloudFlight,JFK,LAX,2475,2026-06-15 11:00:00,2026-06-15 11:18:00,2026-06-15 15:51:00,2026-06-15 16:38:00,18.0,False,12479.8,320.0,177,2026-06-15,18.0,Moderate,18.0,1800.0,99.32710280373831,0.0,35254.60301333334,0.16250308436584543,JFK,436.0,436,15.005599104143338,JFK,0.4939,0.4939,Positive,49.4
FL2313,DeltaSky,JFK,LAX,2475,2026-06-15 14:00:00,2026-06-15 14:32:00,2026-06-15 18:51:00,2026-06-15 19:20:00,32.0,False,12818.1,288.0,83,2026-06-15,32.0,Moderate,32.0,3200.0,98.6712802768166,0.0,36210.27796000001,0.16250308436584543,JFK,436.0,436,15.005599104143338,JFK,0.4939,0.4939,Positive,49.4
FL2321,AvaAir,JFK,ORD,740,2026-06-15 08:00:00,2026-06-15 08:21:00,2026-06-15 09:27:00,2026-06-15 10:13:00,21.0,False,3685.4,112.0,185,2026-06-15,21.0,Moderate,21.0,2100.0,97.76991150442478,0.0,10411.009306666669,0.16250308436584543,JFK,436.0,436,15.005599104143338,JFK,0.4939,0.4939,Positive,49.4
FL2322,BlueJet,JFK,ORD,740,2026-06-15 11:00:00,2026-06-15 11:12:00,2026-06-15 12:27:00,2026-06-15 12:48:00,12.0,False,3738.6,96.0,162,2026-06-15,12.0,Minor,12.0,1200.0,98.51546391752578,100.0,10561.295760000003,0.16250308436584543,JFK,436.0,436,15.005599104143338,JFK,0.4939,0.4939,Positive,49.4
FL2323,DeltaSky,JFK,ORD,740,2026-06-15 14:00:00,2026-06-15 14:17:00,2026-06-15 15:27:00,2026-06-15 15:59:00,17.0,False,3932.5,102.0,144,2026-06-15,17.0,Moderate,17.0,1700.0,98.01941747572816,0.0,11109.050333333336,0.16250308436584543,JFK,436.0,436,15.005599104143338,JFK,0.4939,0.4939,Positive,49.4
FL2331,DeltaSky,ATL,DFW,732,2026-06-15 08:00:00,2026-06-15 08:05:00,2026-06-15 09:26:00,2026-06-15 09:53:00,5.0,False,3829.1,108.0,105,2026-06-15,5.0,Minor,5.0,500.0,99.44954128440367,100.0,10816.952226666668,0.16250308436584543,ATL,309.0,309,0.7838745800671894,ATL,-0.6249,-0.6249,Negative,62.5
FL2332,CloudFlight,ATL,DFW,732,2026-06-15 11:00:00,2026-06-15 10:57:00,2026-06-15 12:26:00,2026-06-15 12:45:00,0.0,False,3959.3,108.0,140,2026-06-15,0.0,On-Time,0.0,0.0,100.0,100.0,11184.75854666667,0.16250308436584543,ATL,309.0,309,0.7838745800671894,ATL,-0.6249,-0.6249,Negative,62.5
FL2333,BlueJet,ATL,DFW,732,2026-06-15 14:00:00,2026-06-15 14:49:00,2026-06-15 15:26:00,2026-06-15 16:04:00,49.0,False,3833.8,75.0,125,2026-06-15,49.0,Severe,49.0,4900.0,92.26315789473685,0.0,10830.229413333336,0.16250308436584543,ATL,309.0,309,0.7838745800671894,ATL,-0.6249,-0.6249,Negative,62.5
FL2341,DeltaSky,LAX,ORD,1744,2026-06-15 08:00:00,2026-06-15 08:01:00,2026-06-15 11:25:00,2026-06-15 11:39:00,1.0,False,9623.6,218.0,187,2026-06-15,1.0,Minor,1.0,100.0,99.94520547945206,100.0,27186.028426666675,0.16250308436584543,LAX,470.0,470,18.812989921612544,,,0.0,Neutral,0.0
FL2342,EliteWings,LAX,ORD,1744,2026-06-15 11:00:00,2026-06-15 11:10:00,2026-06-15 14:25:00,2026-06-15 14:30:00,10.0,False,9106.8,200.0,174,2026-06-15,10.0,Minor,10.0,1000.0,99.40298507462687,100.0,25726.102880000002,0.16250308436584543,LAX,470.0,470,18.812989921612544,,,0.0,Neutral,0.0
FL2343,BlueJet,LAX,ORD,1744,2026-06-15 14:00:00,2026-06-15 14:12:00,2026-06-15 17:25:00,2026-06-15 17:46:00,12.0,False,9199.3,214.0,134,2026-06-15,12.0,Minor,12.0,1200.0,99.33023255813953,100.0,25987.409213333336,0.16250308436584543,LAX,470.0,470,18.812989921612544,,,0.0,Neutral,0.0
FL2351,BlueJet,ORD,ATL,606,2026-06-15 08:00:00,2026-06-15 08:17:00,2026-06-15 09:11:00,2026-06-15 09:30:00,17.0,False,2915.7,73.0,187,2026-06-15,17.0,Moderate,17.0,1700.0,97.24324324324324,0.0,8236.658120000002,0.16250308436584543,ORD,902.0,902,67.1892497200448,,,0.0,Neutral,0.0
FL2352,BlueJet,ORD,ATL,606,2026-06-15 11:00:00,2026-06-15 11:19:00,2026-06-15 12:11:00,2026-06-15 12:27:00,19.0,False,3140.0,68.0,175,2026-06-15,19.0,Moderate,19.0,1900.0,96.69565217391305,0.0,8870.29066666667,0.16250308436584543,ORD,902.0,902,67.1892497200448,,,0.0,Neutral,0.0
FL2353,AvaAir,ORD,ATL,606,2026-06-15 14:00:00,2026-06-15 14:12:00,2026-06-15 15:11:00,2026-06-15 15:37:00,12.0,False,3131.0,85.0,160,2026-06-15,12.0,Minor,12.0,1200.0,98.32558139534883,100.0,8844.866266666668,0.16250308436584543,ORD,902.0,902,67.1892497200448,,,0.0,Neutral,0.0
FL2411,BlueJet,JFK,LAX,2475,2026-06-16 08:00:00,2026-06-16 08:10:00,2026-06-16 12:51:00,2026-06-16 13:02:00,10.0,False,13845.0,292.0,172,2026-06-16,10.0,Minor,10.0,1000.0,99.59044368600682,100.0,39111.20200000001,0.16250308436584543,JFK,950.0,950,72.56438969764838,,,0.0,Neutral,0.0
FL2412,BlueJet,JFK,LAX,2475,2026-06-16 11:00:00,2026-06-16 11:00:00,2026-06-16 15:51:00,2026-06-16 16:02:00,0.0,False,13180.1,302.0,193,2026-06-16,0.0,On-Time,0.0,0.0,100.0,100.0,37232.903826666676,0.16250308436584543,JFK,950.0,950,72.56438969764838,,,0.0,Neutral,0.0
FL2413,AvaAir,JFK,LAX,2475,2026-06-16 14:00:00,2026-06-16 14:20:00,2026-06-16 18:51:00,2026-06-16 18:56:00,20.0,False,12173.4,276.0,147,2026-06-16,20.0,Moderate,20.0,2000.0,99.13357400722022,0.0,34389.04344000001,0.16250308436584543,JFK,950.0,950,72.56438969764838,,,0.0,Neutral,0.0
FL2421,CloudFlight,JFK,ORD,740,2026-06-16 08:00:00,2026-06-16 08:23:00,2026-06-16 09:27:00,2026-06-16 09:45:00,23.0,False,3805.1,82.0,155,2026-06-16,23.0,Moderate,23.0,2300.0,96.67469879518072,0.0,10749.153826666668,0.16250308436584543,JFK,950.0,950,72.56438969764838,,,0.0,Neutral,0.0
FL2422,BlueJet,JFK,ORD,740,2026-06-16 11:00:00,2026-06-16 10:58:00,2026-06-16 12:27:00,2026-06-16 12:16:00,0.0,False,4080.4,78.0,102,2026-06-16,0.0,On-Time,0.0,0.0,100.0,100.0,11526.857973333335,0.16250308436584543,JFK,950.0,950,72.56438969764838,,,0.0,Neutral,0.0
FL2423,BlueJet,JFK,ORD,740,2026-06-16 14:00:00,2026-06-16 14:29:00,2026-06-16 15:27:00,2026-06-16 15:55:00,29.0,False,3673.2,86.0,120,2026-06-16,29.0,Moderate,29.0,2900.0,96.0,0.0,10376.545120000002,0.16250308436584543,JFK,950.0,950,72.56438969764838,,,0.0,Neutral,0.0
FL2432,CloudFlight,ATL,DFW,732,2026-06-16 11:00:00,2026-06-16 10:50:00,2026-06-16 12:26:00,2026-06-16 12:24:00,0.0,False,4003.1,94.0,103,2026-06-16,0.0,On-Time,0.0,0.0,100.0,100.0,11308.49062666667,0.16250308436584543,ATL,1190.0,1190,99.4400895856663,ATL,0.1531,0.1531,Positive,15.3
FL2433,EliteWings,ATL,DFW,732,2026-06-16 14:00:00,2026-06-16 14:31:00,2026-06-16 15:26:00,2026-06-16 16:04:00,31.0,False,3679.0,93.0,102,2026-06-16,31.0,Moderate,31.0,3100.0,96.04255319148936,0.0,10392.929733333336,0.16250308436584543,ATL,1190.0,1190,99.4400895856663,ATL,0.1531,0.1531,Positive,15.3
FL2441,EliteWings,LAX,ORD,1744,2026-06-16 08:00:00,2026-06-16 08:03:00,2026-06-16 11:25:00,2026-06-16 11:43:00,3.0,False,9439.3,220.0,136,2026-06-16,3.0,Minor,3.0,300.0,99.83710407239819,100.0,26665.393213333336,0.16250308436584543,LAX,452.0,452,16.7973124300112,,,0.0,Neutral,0.0
FL2442,EliteWings,LAX,ORD,1744,2026-06-16 11:00:00,2026-06-16 11:00:00,2026-06-16 14:25:00,2026-06-16 14:19:00,0.0,False,8795.3,199.0,82,2026-06-16,0.0,On-Time,0.0,0.0,100.0,100.0,24846.13614666667,0.16250308436584543,LAX,452.0,452,16.7973124300112,,,0.0,Neutral,0.0
FL2443,DeltaSky,LAX,ORD,1744,2026-06-16 14:00:00,2026-06-16 14:14:00,2026-06-16 17:25:00,2026-06-16 17:45:00,14.0,False,9720.1,211.0,117,2026-06-16,14.0,Minor,14.0,1400.0,99.20754716981132,100.0,27458.634493333342,0.16250308436584543,LAX,452.0,452,16.7973124300112,,,0.0,Neutral,0.0
FL2451,BlueJet,ORD,ATL,606,2026-06-16 08:00:00,2026-06-16 08:26:00,2026-06-16 09:11:00,2026-06-16 09:34:00,26.0,False,3055.7,68.0,180,2026-06-16,26.0,Moderate,26.0,2600.0,95.47826086956522,0.0,8632.148786666668,0.16250308436584543,ORD,1103.0,1103,89.6976483762598,,,0.0,Neutral,0.0
FL2452,CloudFlight,ORD,ATL,606,2026-06-16 11:00:00,2026-06-16 11:36:00,2026-06-16 12:11:00,2026-06-16 12:58:00,36.0,False,2996.8,82.0,205,2026-06-16,36.0,Moderate,36.0,3600.0,94.79518072289157,0.0,8465.760213333335,0.16250308436584543,ORD,1103.0,1103,89.6976483762598,,,0.0,Neutral,0.0
FL2453,AvaAir,ORD,ATL,606,2026-06-16 14:00:00,2026-06-16 13:50:00,2026-06-16 15:11:00,2026-06-16 15:06:00,0.0,False,3093.4,76.0,110,2026-06-16,0.0,On-Time,0.0,0.0,100.0,100.0,8738.648773333336,0.16250308436584543,ORD,1103.0,1103,89.6976483762598,,,0.0,Neutral,0.0
FL2511,EliteWings,JFK,LAX,2475,2026-06-17 08:00:00,2026-06-17 08:03:00,2026-06-17 12:51:00,2026-06-17 12:50:00,3.0,False,13755.2,287.0,144,2026-06-17,3.0,Minor,3.0,300.0,99.875,100.0,38857.52298666668,0.16250308436584543,JFK,935.0,935,70.88465845464727,JFK,0.4939,0.4939,Positive,49.4
FL2512,DeltaSky,JFK,LAX,2475,2026-06-17 11:00:00,2026-06-17 11:08:00,2026-06-17 15:51:00,2026-06-17 16:15:00,8.0,False,12641.0,307.0,162,2026-06-17,8.0,Minor,8.0,800.0,99.68831168831169,100.0,35709.98226666667,0.16250308436584543,JFK,935.0,935,70.88465845464727,JFK,0.4939,0.4939,Positive,49.4
FL2513,BlueJet,JFK,LAX,2475,2026-06-17 14:00:00,2026-06-17 13:50:00,2026-06-17 18:51:00,2026-06-17 19:00:00,0.0,False,13099.5,310.0,138,2026-06-17,0.0,On-Time,0.0,0.0,100.0,100.0,37005.21420000001,0.16250308436584543,JFK,935.0,935,70.88465845464727,JFK,0.4939,0.4939,Positive,49.4
FL2521,CloudFlight,JFK,ORD,740,2026-06-17 08:00:00,2026-06-17 08:45:00,2026-06-17 09:27:00,2026-06-17 10:36:00,45.0,False,3806.3,111.0,106,2026-06-17,45.0,Moderate,45.0,4500.0,95.17857142857143,0.0,10752.54374666667,0.16250308436584543,JFK,935.0,935,70.88465845464727,JFK,0.4939,0.4939,Positive,49.4
FL2522,EliteWings,JFK,ORD,740,2026-06-17 11:00:00,2026-06-17 11:12:00,2026-06-17 12:27:00,2026-06-17 13:03:00,12.0,False,4121.2,111.0,159,2026-06-17,12.0,Minor,12.0,1200.0,98.71428571428571,100.0,11642.115253333335,0.16250308436584543,JFK,935.0,935,70.88465845464727,JFK,0.4939,0.4939,Positive,49.4
FL2523,CloudFlight,JFK,ORD,740,2026-06-17 14:00:00,2026-06-17 14:03:00,2026-06-17 15:27:00,2026-06-17 15:36:00,3.0,False,3848.9,93.0,151,2026-06-17,3.0,Minor,3.0,300.0,99.61702127659575,100.0,10872.88590666667,0.16250308436584543,JFK,935.0,935,70.88465845464727,JFK,0.4939,0.4939,Positive,49.4
FL2531,BlueJet,ATL,DFW,732,2026-06-17 08:00:00,2026-06-17 07:57:00,2026-06-17 09:26:00,2026-06-17 09:10:00,0.0,False,4001.3,73.0,162,2026-06-17,0.0,On-Time,0.0,0.0,100.0,100.0,11303.405746666669,0.16250308436584543,ATL,1018.0,1018,80.17917133258679,,,0.0,Neutral,0.0
FL2532,AvaAir,ATL,DFW,732,2026-06-17 11:00:00,2026-06-17 10:50:00,2026-06-17 12:26:00,2026-06-17 12:33:00,0.0,False,3525.2,103.0,132,2026-06-17,0.0,On-Time,0.0,0.0,100.0,100.0,9958.454986666668,0.16250308436584543,ATL,1018.0,1018,80.17917133258679,,,0.0,Neutral,0.0
FL2533,DeltaSky,ATL,DFW,732,2026-06-17 14:00:00,2026-06-17 14:24:00,2026-06-17 15:26:00,2026-06-17 16:01:00,24.0,False,3877.4,97.0,176,2026-06-17,24.0,Moderate,24.0,2400.0,97.06122448979592,0.0,10953.39650666667,0.16250308436584543,ATL,1018.0,1018,80.17917133258679,,,0.0,Neutral,0.0
FL2541,BlueJet,LAX,ORD,1744,2026-06-17 08:00:00,2026-06-17 08:30:00,2026-06-17 11:25:00,2026-06-17 12:12:00,30.0,False,8975.0,222.0,98,2026-06-17,30.0,Moderate,30.0,3000.0,98.38565022421524,0.0,25353.776666666672,0.16250308436584543,LAX,968.0,968,74.58006718924972,LAX,0.4215,0.4215,Positive,42.2
FL2542,DeltaSky,LAX,ORD,1744,2026-06-17 11:00:00,2026-06-17 11:08:00,2026-06-17 14:25:00,2026-06-17 14:19:00,8.0,False,9741.4,191.0,163,2026-06-17,8.0,Minor,8.0,800.0,99.5,100.0,27518.80557333334,0.16250308436584543,LAX,968.0,968,74.58006718924972,LAX,0.4215,0.4215,Positive,42.2
FL2543,EliteWings,LAX,ORD,1744,2026-06-17 14:00:00,2026-06-17 14:32:00,2026-06-17 17:25:00,2026-06-17 18:00:00,32.0,False,8512.6,208.0,108,2026-06-17,32.0,Moderate,32.0,3200.0,98.16267942583733,0.0,24047.52749333334,0.16250308436584543,LAX,968.0,968,74.58006718924972,LAX,0.4215,0.4215,Positive,42.2
FL2551,AvaAir,ORD,ATL,606,2026-06-17 08:00:00,2026-06-17 08:38:00,2026-06-17 09:11:00,2026-06-17 09:43:00,38.0,False,3384.1,65.0,141,2026-06-17,38.0,Moderate,38.0,3800.0,93.0909090909091,0.0,9559.856893333335,0.16250308436584543,ORD,895.0,895,66.40537513997761,,,0.0,Neutral,0.0
FL2552,DeltaSky,ORD,ATL,606,2026-06-17 11:00:00,2026-06-17 10:50:00,2026-06-17 12:11:00,2026-06-17 11:50:00,0.0,False,3104.5,60.0,161,2026-06-17,0.0,On-Time,0.0,0.0,100.0,100.0,8770.005533333335,0.16250308436584543,ORD,895.0,895,66.40537513997761,,,0.0,Neutral,0.0
FL2553,AvaAir,ORD,ATL,606,2026-06-17 14:00:00,2026-06-17 14:13:00,2026-06-17 15:11:00,2026-06-17 15:49:00,13.0,False,3076.8,96.0,150,2026-06-17,13.0,Minor,13.0,1300.0,98.3917525773196,100.0,8691.754880000002,0.16250308436584543,ORD,895.0,895,66.40537513997761,,,0.0,Neutral,0.0
FL2611,DeltaSky,JFK,LAX,2475,2026-06-18 08:00:00,2026-06-18 08:21:00,2026-06-18 12:51:00,2026-06-18 13:18:00,21.0,False,13268.3,297.0,104,2026-06-18,21.0,Moderate,21.0,2100.0,99.15436241610739,0.0,37482.06294666667,0.16250308436584543,JFK,1071.0,1071,86.11422172452409,,,0.0,Neutral,0.0
FL2613,AvaAir,JFK,LAX,2475,2026-06-18 14:00:00,2026-06-18 14:06:00,2026-06-18 18:51:00,2026-06-18 19:17:00,6.0,False,13542.8,311.0,185,2026-06-18,6.0,Minor,6.0,600.0,99.76923076923077,100.0,38257.50714666667,0.16250308436584543,JFK,1071.0,1071,86.11422172452409,,,0.0,Neutral,0.0
FL2621,AvaAir,JFK,ORD,740,2026-06-18 08:00:00,2026-06-18 07:50:00,2026-06-18 09:27:00,2026-06-18 09:07:00,0.0,False,3846.8,77.0,106,2026-06-18,0.0,On-Time,0.0,0.0,100.0,100.0,10866.95354666667,0.16250308436584543,JFK,1071.0,1071,86.11422172452409,,,0.0,Neutral,0.0
FL2622,DeltaSky,JFK,ORD,740,2026-06-18 11:00:00,2026-06-18 10:57:00,2026-06-18 12:27:00,2026-06-18 12:33:00,0.0,False,4061.9,96.0,172,2026-06-18,0.0,On-Time,0.0,0.0,100.0,100.0,11474.596706666669,0.16250308436584543,JFK,1071.0,1071,86.11422172452409,,,0.0,Neutral,0.0
FL2623,BlueJet,JFK,ORD,740,2026-06-18 14:00:00,2026-06-18 14:09:00,2026-06-18 15:27:00,2026-06-18 15:47:00,9.0,False,4141.8,98.0,171,2026-06-18,9.0,Minor,9.0,900.0,98.9090909090909,100.0,11700.308880000002,0.16250308436584543,JFK,1071.0,1071,86.11422172452409,,,0.0,Neutral,0.0
FL2631,EliteWings,ATL,DFW,732,2026-06-18 08:00:00,2026-06-18 08:40:00,2026-06-18 09:26:00,2026-06-18 10:10:00,40.0,False,3567.1,90.0,192,2026-06-18,40.0,Moderate,40.0,4000.0,94.72527472527473,0.0,10076.819693333335,0.16250308436584543,ATL,754.0,754,50.61590145576708,,,0.0,Neutral,0.0
FL2632,DeltaSky,ATL,DFW,732,2026-06-18 11:00:00,2026-06-18 11:35:00,2026-06-18 12:26:00,2026-06-18 13:17:00,35.0,False,3521.6,102.0,142,2026-06-18,35.0,Moderate,35.0,3500.0,95.92233009708738,0.0,9948.285226666669,0.16250308436584543,ATL,754.0,754,50.61590145576708,,,0.0,Neutral,0.0
FL2633,CloudFlight,ATL,DFW,732,2026-06-18 14:00:00,2026-06-18 13:55:00,2026-06-18 15:26:00,2026-06-18 15:38:00,0.0,False,3861.9,103.0,173,2026-06-18,0.0,On-Time,0.0,0.0,100.0,100.0,10909.610040000003,0.16250308436584543,ATL,754.0,754,50.61590145576708,,,0.0,Neutral,0.0
FL2641,BlueJet,LAX,ORD,1744,2026-06-18 08:00:00,2026-06-18 07:50:00,2026-06-18 11:25:00,2026-06-18 11:09:00,0.0,False,9494.5,199.0,98,2026-06-18,0.0,On-Time,0.0,0.0,100.0,100.0,26821.32953333334,0.16250308436584543,LAX,506.0,506,22.84434490481523,LAX,-0.10170000000000001,-0.10170000000000001,Negative,10.2
FL2642,BlueJet,LAX,ORD,1744,2026-06-18 11:00:00,2026-06-18 10:50:00,2026-06-18 14:25:00,2026-06-18 14:02:00,0.0,False,9087.8,192.0,199,2026-06-18,0.0,On-Time,0.0,0.0,100.0,100.0,25672.42914666667,0.16250308436584543,LAX,506.0,506,22.84434490481523,LAX,-0.10170000000000001,-0.10170000000000001,Negative,10.2
